"","ypchtotcor","v13","v29","p6"
"17459",239645,1,NA,4
"17460",239645,1,NA,4
"17461",239645,1,NA,4
"17462",239645,1,NA,4
"17463",315131,1,NA,4
"17464",315131,1,NA,4
"17465",315131,1,NA,4
"17466",315131,1,NA,4
"17467",312033,1,NA,2
"17468",312033,1,NA,2
"17469",323000,3,NA,1
"17470",650000,2,NA,1
"17471",158478,1,NA,8
"17472",158478,1,NA,8
"17473",158478,1,NA,8
"17474",158478,1,NA,8
"17475",158478,1,NA,8
"17476",158478,1,NA,8
"17477",158478,1,NA,8
"17478",158478,1,NA,8
"17479",125000,2,NA,3
"17480",125000,2,NA,3
"17481",125000,2,NA,3
"17482",176389,1,NA,3
"17483",176389,1,NA,3
"17484",176389,1,NA,3
"17485",160473,3,NA,2
"17486",160473,3,NA,2
"17487",133138,1,NA,2
"17488",133138,1,NA,2
"17489",231538,2,NA,4
"17490",231538,2,NA,4
"17491",231538,2,NA,4
"17492",231538,2,NA,4
"17493",229182,1,NA,4
"17494",229182,1,NA,4
"17495",229182,1,NA,4
"17496",229182,1,NA,4
"17497",105800,2,NA,4
"17498",105800,2,NA,4
"17499",105800,2,NA,4
"17500",105800,2,NA,4
"17501",231052,2,NA,3
"17502",231052,2,NA,3
"17503",231052,2,NA,3
"17504",112500,2,NA,1
"17505",167500,1,NA,4
"17506",167500,1,NA,4
"17507",167500,1,NA,4
"17508",167500,1,NA,4
"17509",380000,1,NA,3
"17510",380000,1,NA,3
"17511",380000,1,NA,3
"17512",136275,2,NA,3
"17513",136275,2,NA,3
"17514",136275,2,NA,3
"17515",142849,1,NA,5
"17516",142849,1,NA,5
"17517",142849,1,NA,5
"17518",142849,1,NA,5
"17519",142849,1,NA,5
"17520",170000,3,NA,4
"17521",170000,3,NA,4
"17522",170000,3,NA,4
"17523",170000,3,NA,4
"17524",94640,1,NA,5
"17525",94640,1,NA,5
"17526",94640,1,NA,5
"17527",94640,1,NA,5
"17528",94640,1,NA,5
"17529",240482,1,NA,5
"17530",240482,1,NA,5
"17531",240482,1,NA,5
"17532",240482,1,NA,5
"17533",240482,1,NA,5
"17534",205546,3,NA,3
"17535",205546,3,NA,3
"17536",205546,3,NA,3
"17537",205416,1,NA,4
"17538",205416,1,NA,4
"17539",205416,1,NA,4
"17540",205416,1,NA,4
"17541",225000,1,NA,2
"17542",225000,1,NA,2
"17543",452500,10,NA,1
"17544",4e+05,3,NA,1
"17545",730000,1,NA,2
"17546",730000,1,NA,2
"17547",488000,1,NA,1
"17548",44956,11,NA,4
"17549",44956,11,NA,4
"17550",44956,11,NA,4
"17551",44956,11,NA,4
"17552",906800,1,NA,3
"17553",906800,1,NA,3
"17554",906800,1,NA,3
"17555",745000,9,NA,2
"17556",745000,9,NA,2
"17557",180655,9,NA,3
"17558",180655,9,NA,3
"17559",180655,9,NA,3
"17560",1133333,1,NA,3
"17561",1133333,1,NA,3
"17562",1133333,1,NA,3
"17563",5e+05,1,NA,4
"17564",5e+05,1,NA,4
"17565",5e+05,1,NA,4
"17566",5e+05,1,NA,4
"17567",464000,1,NA,5
"17568",464000,1,NA,5
"17569",464000,1,NA,5
"17570",464000,1,NA,5
"17571",464000,1,NA,5
"17572",310000,1,NA,6
"17573",310000,1,NA,6
"17574",310000,1,NA,6
"17575",310000,1,NA,6
"17576",310000,1,NA,6
"17577",310000,1,NA,6
"17578",286512,2,NA,2
"17579",286512,2,NA,2
"17580",580880,1,NA,4
"17581",580880,1,NA,4
"17582",580880,1,NA,4
"17583",580880,1,NA,4
"17584",452778,1,NA,3
"17585",452778,1,NA,3
"17586",452778,1,NA,3
"17587",290000,1,NA,5
"17588",290000,1,NA,5
"17589",290000,1,NA,5
"17590",290000,1,NA,5
"17591",290000,1,NA,5
"17592",524722,1,NA,3
"17593",524722,1,NA,3
"17594",524722,1,NA,3
"17595",285218,1,NA,6
"17596",285218,1,NA,6
"17597",285218,1,NA,6
"17598",285218,1,NA,6
"17599",285218,1,NA,6
"17600",285218,1,NA,6
"17601",335687,1,NA,2
"17602",335687,1,NA,2
"17603",503584,3,NA,2
"17604",503584,3,NA,2
"17605",339923,1,NA,4
"17606",339923,1,NA,4
"17607",339923,1,NA,4
"17608",339923,1,NA,4
"17609",583333,1,NA,6
"17610",583333,1,NA,6
"17611",583333,1,NA,6
"17612",583333,1,NA,6
"17613",583333,1,NA,6
"17614",583333,1,NA,6
"17615",331320,1,NA,3
"17616",331320,1,NA,3
"17617",331320,1,NA,3
"17618",343900,1,NA,3
"17619",343900,1,NA,3
"17620",343900,1,NA,3
"17621",430278,1,NA,2
"17622",430278,1,NA,2
"17623",442128,1,NA,3
"17624",442128,1,NA,3
"17625",442128,1,NA,3
"17626",70351,3,NA,4
"17627",70351,3,NA,4
"17628",70351,3,NA,4
"17629",70351,3,NA,4
"17630",430229,3,NA,6
"17631",430229,3,NA,6
"17632",430229,3,NA,6
"17633",430229,3,NA,6
"17634",430229,3,NA,6
"17635",430229,3,NA,6
"17636",710000,1,NA,1
"17637",161500,1,NA,5
"17638",161500,1,NA,5
"17639",161500,1,NA,5
"17640",161500,1,NA,5
"17641",161500,1,NA,5
"17642",124476,3,2,4
"17643",124476,3,2,4
"17644",155625,9,99,4
"17645",155625,9,99,4
"17646",424917,3,NA,3
"17647",424917,3,NA,3
"17648",424917,3,NA,3
"17649",387234,9,NA,3
"17650",387234,9,NA,3
"17651",387234,9,NA,3
"17652",333334,1,NA,2
"17653",333334,1,NA,2
"17654",383143,1,NA,5
"17655",383143,1,NA,5
"17656",383143,1,NA,5
"17657",383143,1,NA,5
"17658",383143,1,NA,5
"17659",158333,3,NA,4
"17660",158333,3,NA,4
"17661",158333,3,NA,4
"17662",158333,3,NA,4
"17663",315571,9,NA,4
"17664",315571,9,NA,4
"17665",315571,9,NA,4
"17666",315571,9,NA,4
"17667",77500,3,NA,3
"17668",77500,3,NA,3
"17669",77500,3,NA,3
"17670",445126,1,NA,3
"17671",445126,1,NA,3
"17672",445126,1,NA,3
"17673",698889,1,NA,3
"17674",698889,1,NA,3
"17675",698889,1,NA,3
"17676",381667,1,NA,5
"17677",381667,1,NA,5
"17678",381667,1,NA,5
"17679",381667,1,NA,5
"17680",381667,1,NA,5
"17681",6083334,1,NA,2
"17682",6083334,1,NA,2
"17683",959493,1,NA,5
"17684",959493,1,NA,5
"17685",959493,1,NA,5
"17686",959493,1,NA,5
"17687",959493,1,NA,5
"17688",901042,1,NA,4
"17689",901042,1,NA,4
"17690",901042,1,NA,4
"17691",901042,1,NA,4
"17692",713333,1,NA,5
"17693",713333,1,NA,5
"17694",713333,1,NA,5
"17695",713333,1,NA,5
"17696",713333,1,NA,5
"17697",278292,1,NA,2
"17698",278292,1,NA,2
"17699",585000,1,NA,2
"17700",585000,1,NA,2
"17701",648542,1,NA,4
"17702",648542,1,NA,4
"17703",648542,1,NA,4
"17704",648542,1,NA,4
"17705",2571944,1,NA,3
"17706",2571944,1,NA,3
"17707",2571944,1,NA,3
"17708",323889,1,NA,3
"17709",323889,1,NA,3
"17710",323889,1,NA,3
"17711",378750,1,NA,4
"17712",378750,1,NA,4
"17713",378750,1,NA,4
"17714",378750,1,NA,4
"17715",1215167,1,NA,5
"17716",1215167,1,NA,5
"17717",1215167,1,NA,5
"17718",1215167,1,NA,5
"17719",1215167,1,NA,5
"17720",1836875,1,NA,2
"17721",1836875,1,NA,2
"17722",2e+05,2,NA,3
"17723",2e+05,2,NA,3
"17724",2e+05,2,NA,3
"17725",1271111,1,NA,3
"17726",1271111,1,NA,3
"17727",1271111,1,NA,3
"17728",1373167,1,NA,5
"17729",1373167,1,NA,5
"17730",1373167,1,NA,5
"17731",1373167,1,NA,5
"17732",1373167,1,NA,5
"17733",1139445,1,NA,3
"17734",1139445,1,NA,3
"17735",1139445,1,NA,3
"17736",1138889,1,NA,3
"17737",1138889,1,NA,3
"17738",1138889,1,NA,3
"17739",1005598,2,NA,3
"17740",1005598,2,NA,3
"17741",1005598,2,NA,3
"17742",210559,2,NA,2
"17743",210559,2,NA,2
"17744",789584,2,NA,1
"17745",374167,2,NA,3
"17746",374167,2,NA,3
"17747",374167,2,NA,3
"17748",419184,1,NA,2
"17749",419184,1,NA,2
"17750",208074,3,NA,6
"17751",208074,3,NA,6
"17752",208074,3,NA,6
"17753",208074,3,NA,6
"17754",208074,3,NA,6
"17755",208074,3,NA,6
"17756",451601,1,NA,2
"17757",451601,1,NA,2
"17758",150000,3,NA,2
"17759",150000,3,NA,2
"17760",158881,3,NA,6
"17761",158881,3,NA,6
"17762",158881,3,NA,6
"17763",158881,3,NA,6
"17764",158881,3,NA,6
"17765",158881,3,NA,6
"17766",1224224,1,NA,4
"17767",1224224,1,NA,4
"17768",1224224,1,NA,4
"17769",1224224,1,NA,4
"17770",752239,1,NA,4
"17771",752239,1,NA,4
"17772",752239,1,NA,4
"17773",752239,1,NA,4
"17774",326414,1,NA,2
"17775",326414,1,NA,2
"17776",1325000,2,NA,3
"17777",1325000,2,NA,3
"17778",1325000,2,NA,3
"17779",0,2,NA,2
"17780",0,2,NA,2
"17781",1153334,1,NA,4
"17782",1153334,1,NA,4
"17783",1153334,1,NA,4
"17784",1153334,1,NA,4
"17785",582417,1,NA,5
"17786",582417,1,NA,5
"17787",582417,1,NA,5
"17788",582417,1,NA,5
"17789",582417,1,NA,5
"17790",626875,2,NA,4
"17791",626875,2,NA,4
"17792",626875,2,NA,4
"17793",626875,2,NA,4
"17794",2400000,2,NA,2
"17795",2400000,2,NA,2
"17796",741576,1,NA,5
"17797",741576,1,NA,5
"17798",741576,1,NA,5
"17799",741576,1,NA,5
"17800",741576,1,NA,5
"17801",1575000,1,NA,4
"17802",1575000,1,NA,4
"17803",1575000,1,NA,4
"17804",1575000,1,NA,4
"17805",397333,2,NA,5
"17806",397333,2,NA,5
"17807",397333,2,NA,5
"17808",397333,2,NA,5
"17809",397333,2,NA,5
"17810",930000,1,NA,3
"17811",930000,1,NA,3
"17812",930000,1,NA,3
"17813",862500,1,NA,4
"17814",862500,1,NA,4
"17815",862500,1,NA,4
"17816",862500,1,NA,4
"17817",4057500,1,NA,1
"17818",933333,1,NA,3
"17819",933333,1,NA,3
"17820",933333,1,NA,3
"17821",1218472,1,NA,6
"17822",1218472,1,NA,6
"17823",1218472,1,NA,6
"17824",1218472,1,NA,6
"17825",1218472,1,NA,6
"17826",1218472,1,NA,6
"17827",3700000,1,NA,1
"17828",8e+05,1,NA,3
"17829",8e+05,1,NA,3
"17830",8e+05,1,NA,3
"17831",639167,2,NA,2
"17832",639167,2,NA,2
"17833",675000,2,NA,4
"17834",675000,2,NA,4
"17835",675000,2,NA,4
"17836",675000,2,NA,4
"17837",3303333,2,NA,1
"17838",681111,2,NA,3
"17839",681111,2,NA,3
"17840",681111,2,NA,3
"17841",454604,1,NA,4
"17842",454604,1,NA,4
"17843",454604,1,NA,4
"17844",454604,1,NA,4
"17845",360625,1,NA,2
"17846",360625,1,NA,2
"17847",220000,2,NA,1
"17848",491374,1,NA,1
"17849",159833,1,NA,4
"17850",159833,1,NA,4
"17851",159833,1,NA,4
"17852",159833,1,NA,4
"17853",492084,2,NA,2
"17854",492084,2,NA,2
"17855",305425,2,NA,3
"17856",305425,2,NA,3
"17857",305425,2,NA,3
"17858",1115000,2,NA,1
"17859",1415833,1,NA,1
"17860",433052,2,NA,3
"17861",433052,2,NA,3
"17862",433052,2,NA,3
"17863",185707,1,NA,3
"17864",185707,1,NA,3
"17865",185707,1,NA,3
"17866",395000,3,NA,1
"17867",199330,1,NA,5
"17868",199330,1,NA,5
"17869",199330,1,NA,5
"17870",199330,1,NA,5
"17871",199330,1,NA,5
"17872",575625,2,NA,4
"17873",575625,2,NA,4
"17874",575625,2,NA,4
"17875",575625,2,NA,4
"17876",1037917,2,NA,2
"17877",1037917,2,NA,2
"17878",714167,2,NA,1
"17879",561459,1,NA,4
"17880",561459,1,NA,4
"17881",561459,1,NA,4
"17882",561459,1,NA,4
"17883",575000,2,NA,2
"17884",575000,2,NA,2
"17885",337500,1,NA,4
"17886",337500,1,NA,4
"17887",337500,1,NA,4
"17888",337500,1,NA,4
"17889",244548,1,NA,5
"17890",244548,1,NA,5
"17891",244548,1,NA,5
"17892",244548,1,NA,5
"17893",244548,1,NA,5
"17894",183333,1,NA,3
"17895",183333,1,NA,3
"17896",183333,1,NA,3
"17897",323111,1,NA,3
"17898",323111,1,NA,3
"17899",323111,1,NA,3
"17900",175000,1,NA,2
"17901",175000,1,NA,2
"17902",209267,1,NA,5
"17903",209267,1,NA,5
"17904",209267,1,NA,5
"17905",209267,1,NA,5
"17906",209267,1,NA,5
"17907",134500,1,NA,3
"17908",134500,1,NA,3
"17909",134500,1,NA,3
"17910",376875,1,NA,2
"17911",376875,1,NA,2
"17912",350000,2,NA,2
"17913",350000,2,NA,2
"17914",33750,2,NA,4
"17915",33750,2,NA,4
"17916",33750,2,NA,4
"17917",33750,2,NA,4
"17918",343201,1,NA,1
"17919",250948,1,NA,5
"17920",250948,1,NA,5
"17921",250948,1,NA,5
"17922",250948,1,NA,5
"17923",250948,1,NA,5
"17924",481440,2,NA,3
"17925",481440,2,NA,3
"17926",481440,2,NA,3
"17927",996389,1,NA,3
"17928",996389,1,NA,3
"17929",996389,1,NA,3
"17930",4891667,1,3,4
"17931",422083,1,NA,6
"17932",422083,1,NA,6
"17933",422083,1,NA,6
"17934",422083,1,NA,6
"17935",422083,1,NA,6
"17936",422083,1,NA,6
"17937",167061,2,NA,2
"17938",167061,2,NA,2
"17939",170417,1,NA,4
"17940",170417,1,NA,4
"17941",170417,1,NA,4
"17942",170417,1,NA,4
"17943",277322,1,NA,5
"17944",277322,1,NA,5
"17945",277322,1,NA,5
"17946",277322,1,NA,5
"17947",277322,1,NA,5
"17948",2244166,1,NA,1
"17949",498940,1,NA,2
"17950",498940,1,NA,2
"17951",369735,1,NA,5
"17952",369735,1,NA,5
"17953",369735,1,NA,5
"17954",369735,1,NA,5
"17955",369735,1,NA,5
"17956",658334,1,NA,2
"17957",658334,1,NA,2
"17958",248467,2,NA,4
"17959",248467,2,NA,4
"17960",248467,2,NA,4
"17961",248467,2,NA,4
"17962",425000,1,NA,2
"17963",425000,1,NA,2
"17964",114167,1,NA,4
"17965",114167,1,NA,4
"17966",114167,1,NA,4
"17967",114167,1,NA,4
"17968",1125584,1,NA,2
"17969",1125584,1,NA,2
"17970",68859,2,NA,6
"17971",68859,2,NA,6
"17972",68859,2,NA,6
"17973",68859,2,NA,6
"17974",68859,2,NA,6
"17975",68859,2,NA,6
"17976",3e+05,1,NA,1
"17977",651667,2,NA,1
"17978",368638,2,NA,4
"17979",368638,2,NA,4
"17980",368638,2,NA,4
"17981",368638,2,NA,4
"17982",336601,1,NA,2
"17983",336601,1,NA,2
"17984",625000,1,NA,2
"17985",625000,1,NA,2
"17986",245834,1,NA,2
"17987",245834,1,NA,2
"17988",491667,1,NA,4
"17989",491667,1,NA,4
"17990",491667,1,NA,4
"17991",491667,1,NA,4
"17992",1050000,1,NA,2
"17993",1050000,1,NA,2
"17994",1154444,1,NA,3
"17995",1154444,1,NA,3
"17996",1154444,1,NA,3
"17997",508449,1,NA,6
"17998",508449,1,NA,6
"17999",508449,1,NA,6
"18000",508449,1,NA,6
"18001",508449,1,NA,6
"18002",508449,1,NA,6
"18003",479167,9,NA,2
"18004",479167,9,NA,2
"18005",369439,1,NA,3
"18006",369439,1,NA,3
"18007",369439,1,NA,3
"18008",123111,2,NA,5
"18009",123111,2,NA,5
"18010",123111,2,NA,5
"18011",123111,2,NA,5
"18012",123111,2,NA,5
"18013",386556,2,NA,3
"18014",386556,2,NA,3
"18015",386556,2,NA,3
"18016",280834,1,NA,4
"18017",280834,1,NA,4
"18018",280834,1,NA,4
"18019",280834,1,NA,4
"18020",279167,1,NA,4
"18021",279167,1,NA,4
"18022",279167,1,NA,4
"18023",279167,1,NA,4
"18024",550000,1,NA,3
"18025",550000,1,NA,3
"18026",550000,1,NA,3
"18027",404667,1,NA,5
"18028",404667,1,NA,5
"18029",404667,1,NA,5
"18030",404667,1,NA,5
"18031",404667,1,NA,5
"18032",434000,1,NA,1
"18033",801667,1,NA,1
"18034",234722,9,NA,3
"18035",234722,9,NA,3
"18036",234722,9,NA,3
"18037",1132084,1,NA,2
"18038",1132084,1,NA,2
"18039",260000,1,NA,2
"18040",260000,1,NA,2
"18041",296268,1,NA,4
"18042",296268,1,NA,4
"18043",296268,1,NA,4
"18044",296268,1,NA,4
"18045",1343709,1,NA,2
"18046",1343709,1,NA,2
"18047",494792,1,NA,4
"18048",494792,1,NA,4
"18049",494792,1,NA,4
"18050",494792,1,NA,4
"18051",1940000,1,NA,1
"18052",377356,1,NA,2
"18053",377356,1,NA,2
"18054",318889,1,NA,3
"18055",318889,1,NA,3
"18056",318889,1,NA,3
"18057",22852,2,NA,6
"18058",22852,2,NA,6
"18059",22852,2,NA,6
"18060",22852,2,NA,6
"18061",22852,2,NA,6
"18062",22852,2,NA,6
"18063",2970833,1,NA,1
"18064",6e+05,2,NA,2
"18065",6e+05,2,NA,2
"18066",514722,1,NA,3
"18067",514722,1,NA,3
"18068",514722,1,NA,3
"18069",151500,2,NA,5
"18070",151500,2,NA,5
"18071",151500,2,NA,5
"18072",151500,2,NA,5
"18073",151500,2,NA,5
"18074",138750,9,NA,4
"18075",138750,9,NA,4
"18076",138750,9,NA,4
"18077",138750,9,NA,4
"18078",160143,1,NA,7
"18079",160143,1,NA,7
"18080",160143,1,NA,7
"18081",160143,1,NA,7
"18082",160143,1,NA,7
"18083",160143,1,NA,7
"18084",160143,1,NA,7
"18085",548250,1,NA,4
"18086",548250,1,NA,4
"18087",548250,1,NA,4
"18088",548250,1,NA,4
"18089",595379,1,NA,1
"18090",415817,1,NA,2
"18091",415817,1,NA,2
"18092",516689,1,NA,3
"18093",516689,1,NA,3
"18094",516689,1,NA,3
"18095",707917,3,1,4
"18096",291701,1,NA,3
"18097",291701,1,NA,3
"18098",291701,1,NA,3
"18099",257500,1,NA,4
"18100",257500,1,NA,4
"18101",257500,1,NA,4
"18102",257500,1,NA,4
"18103",298167,1,NA,5
"18104",298167,1,NA,5
"18105",298167,1,NA,5
"18106",298167,1,NA,5
"18107",298167,1,NA,5
"18108",145139,1,NA,6
"18109",145139,1,NA,6
"18110",145139,1,NA,6
"18111",145139,1,NA,6
"18112",145139,1,NA,6
"18113",145139,1,NA,6
"18114",332690,1,NA,2
"18115",332690,1,NA,2
"18116",474358,1,NA,4
"18117",474358,1,NA,4
"18118",474358,1,NA,4
"18119",474358,1,NA,4
"18120",268170,1,NA,3
"18121",268170,1,NA,3
"18122",268170,1,NA,3
"18123",372917,1,NA,3
"18124",372917,1,NA,3
"18125",372917,1,NA,3
"18126",466859,1,NA,4
"18127",466859,1,NA,4
"18128",466859,1,NA,4
"18129",466859,1,NA,4
"18130",448644,1,NA,4
"18131",448644,1,NA,4
"18132",448644,1,NA,4
"18133",448644,1,NA,4
"18134",1038000,9,NA,1
"18135",278611,2,NA,3
"18136",278611,2,NA,3
"18137",278611,2,NA,3
"18138",682979,2,NA,4
"18139",682979,2,NA,4
"18140",682979,2,NA,4
"18141",682979,2,NA,4
"18142",235026,2,NA,4
"18143",235026,2,NA,4
"18144",235026,2,NA,4
"18145",235026,2,NA,4
"18146",307500,1,NA,4
"18147",307500,1,NA,4
"18148",307500,1,NA,4
"18149",307500,1,NA,4
"18150",465834,1,NA,2
"18151",465834,1,NA,2
"18152",558417,2,NA,4
"18153",558417,2,NA,4
"18154",558417,2,NA,4
"18155",558417,2,NA,4
"18156",543333,1,NA,5
"18157",543333,1,NA,5
"18158",543333,1,NA,5
"18159",543333,1,NA,5
"18160",543333,1,NA,5
"18161",187411,2,NA,2
"18162",187411,2,NA,2
"18163",1183333,2,NA,1
"18164",405125,1,NA,4
"18165",405125,1,NA,4
"18166",405125,1,NA,4
"18167",405125,1,NA,4
"18168",466167,2,NA,5
"18169",466167,2,NA,5
"18170",466167,2,NA,5
"18171",466167,2,NA,5
"18172",466167,2,NA,5
"18173",220000,1,NA,5
"18174",220000,1,NA,5
"18175",220000,1,NA,5
"18176",220000,1,NA,5
"18177",220000,1,NA,5
"18178",141816,2,NA,5
"18179",141816,2,NA,5
"18180",141816,2,NA,5
"18181",141816,2,NA,5
"18182",141816,2,NA,5
"18183",544222,1,NA,3
"18184",544222,1,NA,3
"18185",544222,1,NA,3
"18186",297778,1,NA,3
"18187",297778,1,NA,3
"18188",297778,1,NA,3
"18189",325000,3,NA,2
"18190",325000,3,NA,2
"18191",197155,1,NA,4
"18192",197155,1,NA,4
"18193",197155,1,NA,4
"18194",197155,1,NA,4
"18195",3516667,1,NA,1
"18196",1273125,2,NA,2
"18197",1273125,2,NA,2
"18198",140004,1,NA,4
"18199",140004,1,NA,4
"18200",140004,1,NA,4
"18201",140004,1,NA,4
"18202",404167,1,NA,3
"18203",404167,1,NA,3
"18204",404167,1,NA,3
"18205",118255,3,NA,5
"18206",118255,3,NA,5
"18207",118255,3,NA,5
"18208",118255,3,NA,5
"18209",118255,3,NA,5
"18210",250000,1,NA,2
"18211",250000,1,NA,2
"18212",1270000,1,NA,1
"18213",278993,1,NA,3
"18214",278993,1,NA,3
"18215",278993,1,NA,3
"18216",353109,1,NA,8
"18217",353109,1,NA,8
"18218",353109,1,NA,8
"18219",353109,1,NA,8
"18220",353109,1,NA,8
"18221",353109,1,NA,8
"18222",353109,1,NA,8
"18223",353109,1,NA,8
"18224",495000,1,NA,2
"18225",495000,1,NA,2
"18226",239956,1,NA,3
"18227",239956,1,NA,3
"18228",239956,1,NA,3
"18229",238504,1,NA,3
"18230",238504,1,NA,3
"18231",238504,1,NA,3
"18232",350000,2,NA,2
"18233",350000,2,NA,2
"18234",418844,1,NA,3
"18235",418844,1,NA,3
"18236",418844,1,NA,3
"18237",106203,2,NA,4
"18238",106203,2,NA,4
"18239",106203,2,NA,4
"18240",106203,2,NA,4
"18241",562207,3,NA,1
"18242",200920,2,NA,1
"18243",540000,1,NA,2
"18244",540000,1,NA,2
"18245",403750,2,NA,4
"18246",403750,2,NA,4
"18247",403750,2,NA,4
"18248",403750,2,NA,4
"18249",88300,1,NA,4
"18250",88300,1,NA,4
"18251",88300,1,NA,4
"18252",88300,1,NA,4
"18253",273248,9,NA,3
"18254",273248,9,NA,3
"18255",273248,9,NA,3
"18256",174000,1,NA,5
"18257",174000,1,NA,5
"18258",174000,1,NA,5
"18259",174000,1,NA,5
"18260",174000,1,NA,5
"18261",768750,2,NA,2
"18262",768750,2,NA,2
"18263",264000,2,NA,5
"18264",264000,2,NA,5
"18265",264000,2,NA,5
"18266",264000,2,NA,5
"18267",264000,2,NA,5
"18268",389386,1,NA,8
"18269",389386,1,NA,8
"18270",389386,1,NA,8
"18271",389386,1,NA,8
"18272",389386,1,NA,8
"18273",389386,1,NA,8
"18274",389386,1,NA,8
"18275",389386,1,NA,8
"18276",352917,3,NA,2
"18277",352917,3,NA,2
"18278",804998,1,NA,2
"18279",804998,1,NA,2
"18280",162709,2,NA,2
"18281",162709,2,NA,2
"18282",1170000,1,NA,1
"18283",712667,2,NA,2
"18284",712667,2,NA,2
"18285",340417,2,NA,3
"18286",340417,2,NA,3
"18287",340417,2,NA,3
"18288",1045625,1,NA,4
"18289",1045625,1,NA,4
"18290",1045625,1,NA,4
"18291",1045625,1,NA,4
"18292",3850000,1,NA,1
"18293",708379,3,NA,1
"18294",940000,1,NA,1
"18295",1200000,1,NA,1
"18296",1329867,1,NA,3
"18297",1329867,1,NA,3
"18298",1329867,1,NA,3
"18299",0,2,NA,1
"18300",482417,1,NA,5
"18301",482417,1,NA,5
"18302",482417,1,NA,5
"18303",482417,1,NA,5
"18304",482417,1,NA,5
"18305",255833,1,NA,5
"18306",255833,1,NA,5
"18307",255833,1,NA,5
"18308",255833,1,NA,5
"18309",255833,1,NA,5
"18310",266134,1,NA,4
"18311",266134,1,NA,4
"18312",266134,1,NA,4
"18313",266134,1,NA,4
"18314",239954,1,NA,4
"18315",239954,1,NA,4
"18316",239954,1,NA,4
"18317",239954,1,NA,4
"18318",206734,1,NA,3
"18319",206734,1,NA,3
"18320",206734,1,NA,3
"18321",265670,1,NA,5
"18322",265670,1,NA,5
"18323",265670,1,NA,5
"18324",265670,1,NA,5
"18325",265670,1,NA,5
"18326",1155833,1,NA,1
"18327",754167,2,NA,2
"18328",754167,2,NA,2
"18329",470312,9,NA,3
"18330",470312,9,NA,3
"18331",470312,9,NA,3
"18332",367334,1,NA,4
"18333",367334,1,NA,4
"18334",367334,1,NA,4
"18335",367334,1,NA,4
"18336",330528,1,NA,2
"18337",330528,1,NA,2
"18338",249496,9,NA,3
"18339",249496,9,NA,3
"18340",249496,9,NA,3
"18341",398059,1,NA,4
"18342",398059,1,NA,4
"18343",398059,1,NA,4
"18344",398059,1,NA,4
"18345",142467,1,NA,4
"18346",142467,1,NA,4
"18347",142467,1,NA,4
"18348",142467,1,NA,4
"18349",267500,2,NA,2
"18350",267500,2,NA,2
"18351",201445,2,NA,3
"18352",201445,2,NA,3
"18353",201445,2,NA,3
"18354",83333,1,NA,3
"18355",83333,1,NA,3
"18356",83333,1,NA,3
"18357",779750,2,NA,2
"18358",779750,2,NA,2
"18359",284917,2,NA,3
"18360",284917,2,NA,3
"18361",284917,2,NA,3
"18362",367500,1,NA,2
"18363",367500,1,NA,2
"18364",149167,2,NA,2
"18365",149167,2,NA,2
"18366",150000,2,NA,2
"18367",150000,2,NA,2
"18368",349996,1,NA,2
"18369",349996,1,NA,2
"18370",166667,2,NA,3
"18371",166667,2,NA,3
"18372",166667,2,NA,3
"18373",166714,9,NA,7
"18374",166714,9,NA,7
"18375",166714,9,NA,7
"18376",166714,9,NA,7
"18377",166714,9,NA,7
"18378",166714,9,NA,7
"18379",166714,9,NA,7
"18380",256317,1,NA,3
"18381",256317,1,NA,3
"18382",256317,1,NA,3
"18383",525000,1,NA,2
"18384",525000,1,NA,2
"18385",310000,3,NA,2
"18386",310000,3,NA,2
"18387",133333,2,NA,3
"18388",133333,2,NA,3
"18389",133333,2,NA,3
"18390",200834,2,NA,2
"18391",200834,2,NA,2
"18392",353011,1,NA,3
"18393",353011,1,NA,3
"18394",353011,1,NA,3
"18395",389910,1,NA,3
"18396",389910,1,NA,3
"18397",389910,1,NA,3
"18398",325984,1,NA,4
"18399",325984,1,NA,4
"18400",325984,1,NA,4
"18401",325984,1,NA,4
"18402",4e+05,2,NA,2
"18403",4e+05,2,NA,2
"18404",608056,1,NA,3
"18405",608056,1,NA,3
"18406",608056,1,NA,3
"18407",252782,1,NA,6
"18408",252782,1,NA,6
"18409",252782,1,NA,6
"18410",252782,1,NA,6
"18411",252782,1,NA,6
"18412",252782,1,NA,6
"18413",624448,2,NA,2
"18414",624448,2,NA,2
"18415",145797,1,NA,6
"18416",145797,1,NA,6
"18417",145797,1,NA,6
"18418",145797,1,NA,6
"18419",145797,1,NA,6
"18420",145797,1,NA,6
"18421",252630,9,NA,3
"18422",252630,9,NA,3
"18423",252630,9,NA,3
"18424",9e+05,9,NA,1
"18425",233334,1,NA,2
"18426",233334,1,NA,2
"18427",683573,1,NA,3
"18428",683573,1,NA,3
"18429",683573,1,NA,3
"18430",211389,1,NA,3
"18431",211389,1,NA,3
"18432",211389,1,NA,3
"18433",226667,3,NA,1
"18434",1242284,3,NA,2
"18435",1242284,3,NA,2
"18436",220062,9,NA,2
"18437",220062,9,NA,2
"18438",420834,1,NA,3
"18439",420834,1,NA,3
"18440",420834,1,NA,3
"18441",1833333,1,NA,3
"18442",1833333,1,NA,3
"18443",1833333,1,NA,3
"18444",570278,1,NA,3
"18445",570278,1,NA,3
"18446",570278,1,NA,3
"18447",92083,2,NA,4
