"","ypchtotcor","v13","v29","p6"
"3279",468083,2,1,3
"3280",89583,1,3,11
"3281",89583,1,3,11
"3282",89583,1,3,11
"3283",89583,1,3,11
"3284",862917,9,2,3
"3285",862917,9,2,3
"3286",218690,1,2,5
"3287",218690,1,2,5
"3288",117778,2,99,5
"3289",117778,2,99,5
"3290",117778,2,99,5
"3291",320833,3,2,5
"3292",320833,3,2,5
"3293",320833,3,2,5
"3294",320833,3,2,5
"3295",975000,1,1,3
"3296",975000,1,1,3
"3297",0,2,1,3
"3298",210000,2,1,3
"3299",750000,2,1,11
"3300",420333,2,1,8
"3301",415000,2,1,5
"3302",415000,2,1,5
"3303",4e+05,2,1,2
"3304",119074,2,2,3
"3305",119074,2,2,3
"3306",610834,2,1,2
"3307",826667,2,1,3
"3308",214334,2,2,4
"3309",214334,2,2,4
"3310",147722,2,2,7
"3311",147722,2,2,7
"3312",147722,2,2,7
"3313",33333,2,1,9
"3314",33333,2,1,9
"3315",33333,2,1,9
"3316",86055,2,1,10
"3317",86055,2,1,10
"3318",86055,2,1,10
"3319",86055,2,1,10
"3320",86055,2,1,10
"3321",733333,2,99,10
"3322",350000,1,3,12
"3323",350000,1,3,12
"3324",197581,2,2,10
"3325",197581,2,2,10
"3326",197581,2,2,10
"3327",197581,2,2,10
"3328",197581,2,2,10
"3329",149306,2,1,8
"3330",149306,2,1,8
"3331",149306,2,1,8
"3332",250125,2,1,3
"3333",250125,2,1,3
"3334",541917,2,1,5
"3335",541917,2,1,5
"3336",127084,2,2,3
"3337",127084,2,2,3
"3338",813333,2,3,3
"3339",489167,2,1,4
"3340",284322,2,1,5
"3341",284322,2,1,5
"3342",915833,2,2,2
"3343",9e+05,2,1,2
"3344",575379,1,1,2
"3345",476667,2,1,4
"3346",563917,2,2,2
"3347",896667,2,1,2
"3348",690584,2,2,3
"3349",690584,2,2,3
"3350",54167,2,1,2
"3351",1400000,2,2,2
"3352",592250,2,1,3
"3353",592250,2,1,3
"3354",784084,2,3,4
"3355",784084,2,3,4
"3356",784084,2,3,4
"3357",770209,2,1,7
"3358",770209,2,1,7
"3359",703667,1,1,2
"3360",120000,2,1,3
"3361",45390,2,2,2
"3362",0,2,1,2
"3363",1043750,1,1,2
"3364",277550,2,2,4
"3365",277550,2,2,4
"3366",277550,2,2,4
"3367",4e+05,2,1,4
"3368",304375,9,1,6
"3369",304375,9,1,6
"3370",210570,2,2,5
"3371",210570,2,2,5
"3372",210570,2,2,5
"3373",2e+06,1,2,3
"3374",3e+05,2,3,4
"3375",3e+05,2,3,4
"3376",167208,2,2,3
"3377",167208,2,2,3
"3378",250000,2,2,5
"3379",250000,2,2,5
"3380",250000,2,2,5
"3381",250000,2,2,5
"3382",642479,1,6,7
"3383",642479,1,6,7
"3384",642479,1,6,7
"3385",642479,1,6,7
"3386",642479,1,6,7
"3387",642479,1,6,7
"3388",43083,2,1,3
"3389",186459,2,1,12
"3390",186459,2,1,12
"3391",186459,2,1,12
"3392",186459,2,1,12
"3393",163889,2,2,4
"3394",163889,2,2,4
"3395",163889,2,2,4
"3396",312500,3,1,3
"3397",830417,1,1,4
"3398",183333,3,2,4
"3399",183333,3,2,4
"3400",183333,3,2,4
"3401",475379,1,1,4
"3402",479167,3,1,2
"3403",281834,1,2,5
"3404",281834,1,2,5
"3405",281834,1,2,5
"3406",148248,3,3,11
"3407",148248,3,3,11
"3408",148248,3,3,11
"3409",148248,3,3,11
"3410",148248,3,3,11
"3411",148248,3,3,11
"3412",138151,3,1,6
"3413",138151,3,1,6
"3414",138151,3,1,6
"3415",138151,3,1,6
"3416",140000,3,3,4
"3417",140000,3,3,4
"3418",307438,1,1,8
"3419",307438,1,1,8
"3420",485896,3,1,5
"3421",485896,3,1,5
"3422",151204,1,1,5
"3423",151204,1,1,5
"3424",185694,3,99,5
"3425",185694,3,99,5
"3426",185694,3,99,5
"3427",185556,3,2,6
"3428",185556,3,2,6
"3429",185556,3,2,6
"3430",388460,1,2,6
"3431",388460,1,2,6
"3432",481333,9,5,7
"3433",481333,9,5,7
"3434",481333,9,5,7
"3435",481333,9,5,7
"3436",221251,1,4,11
"3437",221251,1,4,11
"3438",221251,1,4,11
"3439",221251,1,4,11
"3440",221251,1,4,11
"3441",374167,2,8,4
"3442",332222,3,3,4
"3443",332222,3,3,4
"3444",332222,3,3,4
"3445",143731,2,1,5
"3446",143731,2,1,5
"3447",143731,2,1,5
"3448",143731,2,1,5
"3449",590000,1,1,2
"3450",299500,1,2,5
"3451",299500,1,2,5
"3452",225451,1,1,6
"3453",225451,1,1,6
"3454",225451,1,1,6
"3455",229086,1,3,5
"3456",229086,1,3,5
"3457",229086,1,3,5
"3458",229086,1,3,5
"3459",158642,3,3,10
"3460",158642,3,3,10
"3461",158642,3,3,10
"3462",158642,3,3,10
"3463",158642,3,3,10
"3464",93889,9,1,5
"3465",93889,9,1,5
"3466",93889,9,1,5
"3467",462500,3,2,5
"3468",462500,3,2,5
"3469",337224,1,2,4
"3470",337224,1,2,4
"3471",321691,3,99,4
"3472",321691,3,99,4
"3473",280664,1,2,6
"3474",280664,1,2,6
"3475",280664,1,2,6
"3476",280664,1,2,6
"3477",280664,1,2,6
"3478",315000,1,5,7
"3479",315000,1,5,7
"3480",98844,3,2,7
"3481",98844,3,2,7
"3482",98844,3,2,7
"3483",183298,3,1,11
"3484",183298,3,1,11
"3485",183298,3,1,11
"3486",183298,3,1,11
"3487",183298,3,1,11
"3488",121459,3,3,6
"3489",121459,3,3,6
"3490",121459,3,3,6
"3491",121459,3,3,6
"3492",273333,1,2,5
"3493",273333,1,2,5
"3494",273333,1,2,5
"3495",474167,3,1,4
"3496",675833,3,2,2
"3497",156500,3,4,6
"3498",156500,3,4,6
"3499",156500,3,4,6
"3500",156500,3,4,6
"3501",156500,3,4,6
"3502",0,2,1,3
"3503",836189,2,1,7
"3504",404452,1,4,6
"3505",404452,1,4,6
"3506",404452,1,4,6
"3507",404452,1,4,6
"3508",336920,3,2,7
"3509",336920,3,2,7
"3510",336920,3,2,7
"3511",336920,3,2,7
"3512",122708,3,1,13
"3513",122708,3,1,13
"3514",122708,3,1,13
"3515",122708,3,1,13
"3516",91434,3,99,13
"3517",91434,3,99,13
"3518",91434,3,99,13
"3519",91434,3,99,13
"3520",91434,3,99,13
"3521",345931,3,3,5
"3522",345931,3,3,5
"3523",345931,3,3,5
"3524",345931,3,3,5
"3525",150000,3,2,4
"3526",150000,3,2,4
"3527",319167,3,1,3
"3528",194941,2,2,5
"3529",194941,2,2,5
"3530",194941,2,2,5
"3531",194941,2,2,5
"3532",355000,1,4,6
"3533",355000,1,4,6
"3534",355000,1,4,6
"3535",355000,1,4,6
"3536",928333,2,1,2
"3537",275395,3,1,20
"3538",275395,3,1,20
"3539",17206,10,1,7
"3540",17206,10,1,7
"3541",17206,10,1,7
"3542",17206,10,1,7
"3543",17206,10,1,7
"3544",17206,10,1,7
"3545",776375,2,3,6
"3546",776375,2,3,6
"3547",776375,2,3,6
"3548",776375,2,3,6
"3549",307354,1,3,3
"3550",307354,1,3,3
"3551",311701,3,2,4
"3552",311701,3,2,4
"3553",311701,3,2,4
"3554",293482,1,3,9
"3555",293482,1,3,9
"3556",293482,1,3,9
"3557",293482,1,3,9
"3558",293482,1,3,9
"3559",293482,1,3,9
"3560",233786,1,5,9
"3561",233786,1,5,9
"3562",233786,1,5,9
"3563",233786,1,5,9
"3564",233786,1,5,9
"3565",233786,1,5,9
"3566",1572334,1,2,5
"3567",1572334,1,2,5
"3568",4167,2,1,3
"3569",161333,1,1,9
"3570",161333,1,1,9
"3571",161333,1,1,9
"3572",161333,1,1,9
"3573",235361,10,1,6
"3574",235361,10,1,6
"3575",235361,10,1,6
"3576",798334,2,1,2
"3577",242222,3,1,5
"3578",242222,3,1,5
"3579",242222,3,1,5
"3580",315000,9,1,4
"3581",315000,9,1,4
"3582",313071,1,1,8
"3583",313071,1,1,8
"3584",313071,1,1,8
"3585",355446,9,2,6
"3586",355446,9,2,6
"3587",355446,9,2,6
"3588",610000,1,1,5
"3589",199094,1,99,5
"3590",199094,1,99,5
"3591",199094,1,99,5
"3592",199094,1,99,5
"3593",87500,1,99,5
"3594",87500,1,99,5
"3595",87500,1,99,5
"3596",87500,1,99,5
"3597",356708,1,1,5
"3598",356708,1,1,5
"3599",225908,1,1,10
"3600",225908,1,1,10
"3601",225908,1,1,10
"3602",409000,1,2,3
"3603",409000,1,2,3
"3604",543458,3,1,4
"3605",1541609,1,1,4
"3606",1541609,1,1,4
"3607",945000,1,3,8
"3608",135000,1,1,4
"3609",135000,1,1,4
"3610",217792,2,3,5
"3611",217792,2,3,5
"3612",217792,2,3,5
"3613",217792,2,3,5
"3614",371875,1,4,5
"3615",371875,1,4,5
"3616",371875,1,4,5
"3617",371875,1,4,5
"3618",352500,1,5,5
"3619",352500,1,5,5
"3620",352500,1,5,5
"3621",352500,1,5,5
"3622",3e+05,2,1,2
"3623",977028,2,2,3
"3624",977028,2,2,3
"3625",4e+05,2,1,3
"3626",799667,2,1,3
"3627",291123,2,2,7
"3628",291123,2,2,7
"3629",291123,2,2,7
"3630",291123,2,2,7
"3631",190048,2,2,7
"3632",190048,2,2,7
"3633",190048,2,2,7
"3634",190048,2,2,7
"3635",362818,9,1,21
"3636",362818,9,1,21
"3637",362818,9,1,21
"3638",40017,1,99,21
"3639",40017,1,99,21
"3640",40017,1,99,21
"3641",40017,1,99,21
"3642",40017,1,99,21
"3643",40017,1,99,21
"3644",40017,1,99,21
"3645",40017,1,99,21
"3646",40017,1,99,21
"3647",40017,1,99,21
"3648",40017,1,99,21
"3649",40017,1,99,21
"3650",40017,1,99,21
"3651",40017,1,99,21
"3652",40017,1,99,21
"3653",40017,1,99,21
"3654",40017,1,99,21
"3655",40017,1,99,21
"3656",201875,2,2,3
"3657",201875,2,2,3
"3658",312225,3,2,14
"3659",312225,3,2,14
"3660",192500,11,2,6
"3661",192500,11,2,6
"3662",267917,3,99,6
"3663",267917,3,99,6
"3664",267917,3,99,6
"3665",267917,3,99,6
"3666",441667,1,3,7
"3667",441667,1,3,7
"3668",441667,1,3,7
"3669",190090,1,99,7
"3670",190090,1,99,7
"3671",190090,1,99,7
"3672",373222,3,1,5
"3673",373222,3,1,5
"3674",373222,3,1,5
"3675",516488,3,2,2
"3676",755833,2,2,7
"3677",755833,2,2,7
"3678",316667,1,1,12
"3679",316667,1,1,12
"3680",316667,1,1,12
"3681",106941,2,1,4
"3682",106941,2,1,4
"3683",106941,2,1,4
"3684",160000,2,1,4
"3685",501306,1,1,4
"3686",501306,1,1,4
"3687",501306,1,1,4
"3688",301804,2,2,8
"3689",301804,2,2,8
"3690",301804,2,2,8
"3691",160000,2,99,8
"3692",160000,2,99,8
"3693",647029,1,1,5
"3694",118000,2,1,10
"3695",118000,2,1,10
"3696",118000,2,1,10
"3697",321385,9,2,3
"3698",321385,9,2,3
"3699",265417,1,1,3
"3700",707359,1,1,2
"3701",191624,2,3,9
"3702",191624,2,3,9
"3703",191624,2,3,9
"3704",191624,2,3,9
"3705",191624,2,3,9
"3706",191624,2,3,9
"3707",151528,2,99,9
"3708",151528,2,99,9
"3709",151528,2,99,9
"3710",199583,1,3,7
"3711",199583,1,3,7
"3712",199583,1,3,7
"3713",199583,1,3,7
"3714",1066667,1,2,4
"3715",1066667,1,2,4
"3716",281345,1,3,5
"3717",281345,1,3,5
"3718",281345,1,3,5
"3719",281345,1,3,5
"3720",534167,1,1,4
"3721",534167,1,1,4
"3722",237979,1,3,9
"3723",237979,1,3,9
"3724",237979,1,3,9
"3725",237979,1,3,9
"3726",237979,1,3,9
"3727",412583,1,2,2
"3728",50000,2,1,6
"3729",50000,2,1,6
"3730",25000,2,99,6
"3731",25000,2,99,6
"3732",25000,2,99,6
"3733",25000,2,99,6
"3734",4654600,3,4,7
"3735",4654600,3,4,7
"3736",4654600,3,4,7
"3737",4654600,3,4,7
"3738",4654600,3,4,7
"3739",297170,9,1,3
"3740",337500,3,4,3
"3741",337500,3,4,3
"3742",1838990,1,1,4
"3743",263021,1,2,5
"3744",263021,1,2,5
"3745",263021,1,2,5
"3746",263021,1,2,5
"3747",371879,1,1,5
"3748",471125,1,3,7
"3749",471125,1,3,7
"3750",471125,1,3,7
"3751",655986,1,3,6
"3752",655986,1,3,6
"3753",655986,1,3,6
"3754",275687,1,2,6
"3755",275687,1,2,6
"3756",720000,9,1,2
"3757",175000,1,4,7
"3758",175000,1,4,7
"3759",444167,3,3,6
"3760",444167,3,3,6
"3761",444167,3,3,6
"3762",444167,3,3,6
"3763",231312,1,2,7
"3764",231312,1,2,7
"3765",175000,1,3,3
"3766",175000,1,3,3
"3767",182049,1,3,9
"3768",182049,1,3,9
"3769",182049,1,3,9
"3770",182049,1,3,9
"3771",182049,1,3,9
"3772",721875,3,1,6
"3773",721875,3,1,6
"3774",175417,2,1,4
"3775",315417,9,2,3
"3776",315417,9,2,3
"3777",110556,3,2,5
"3778",110556,3,2,5
"3779",110556,3,2,5
"3780",112935,3,2,11
"3781",112935,3,2,11
"3782",112935,3,2,11
"3783",112935,3,2,11
"3784",99878,3,99,11
"3785",99878,3,99,11
"3786",99878,3,99,11
"3787",99878,3,99,11
"3788",99878,3,99,11
"3789",1604167,2,0,8
"3790",691000,2,1,8
"3791",1587045,2,1,3
"3792",1351667,1,1,6
"3793",1351667,1,1,6
"3794",515379,3,1,9
"3795",350000,3,99,9
"3796",350000,3,99,9
"3797",493333,9,1,8
"3798",66032,2,1,8
"3799",66032,2,1,8
"3800",66032,2,1,8
"3801",66032,2,1,8
"3802",264167,1,2,6
"3803",264167,1,2,6
"3804",264167,1,2,6
"3805",253333,3,99,6
"3806",253333,3,99,6
"3807",253333,3,99,6
"3808",239583,9,3,11
"3809",239583,9,3,11
"3810",239583,9,3,11
"3811",239583,9,3,11
"3812",2e+05,1,2,4
"3813",2e+05,1,2,4
"3814",648196,1,4,4
"3815",123492,2,6,8
"3816",123492,2,6,8
"3817",123492,2,6,8
"3818",353874,1,1,3
"3819",189861,3,2,6
"3820",189861,3,2,6
"3821",189861,3,2,6
"3822",271753,1,1,2
"3823",628626,1,3,3
"3824",628626,1,3,3
"3825",255417,10,1,6
"3826",255417,10,1,6
"3827",845834,2,1,3
"3828",198190,1,2,5
"3829",198190,1,2,5
"3830",631458,1,3,7
"3831",631458,1,3,7
"3832",631458,1,3,7
"3833",631458,1,3,7
"3834",1150000,2,2,6
"3835",1150000,2,2,6
"3836",289354,3,2,8
"3837",289354,3,2,8
"3838",289354,3,2,8
"3839",289354,3,2,8
"3840",289354,3,2,8
"3841",289354,3,2,8
"3842",929667,3,1,2
"3843",9e+05,3,1,3
"3844",901250,3,3,7
"3845",901250,3,3,7
"3846",631250,1,99,7
"3847",631250,1,99,7
"3848",1596667,2,2,2
"3849",1125000,2,1,2
"3850",210119,9,2,6
"3851",210119,9,2,6
"3852",210119,9,2,6
"3853",210119,9,2,6
"3854",289500,1,1,3
"3855",431676,3,99,3
"3856",431676,3,99,3
"3857",357361,1,2,5
"3858",357361,1,2,5
"3859",357361,1,2,5
"3860",373677,3,3,8
"3861",373677,3,3,8
"3862",373677,3,3,8
"3863",373677,3,3,8
"3864",0,2,3,3
"3865",765834,2,1,3
"3866",765834,2,1,3
"3867",150000,2,2,5
"3868",150000,2,2,5
"3869",1158625,2,2,3
"3870",1158625,2,2,3
"3871",2900000,1,1,3
"3872",2800000,2,1,3
"3873",2e+06,2,1,2
"3874",2333334,1,3,3
"3875",2333334,1,3,3
"3876",592000,2,3,2
"3877",750000,2,1,2
"3878",733333,1,4,5
"3879",733333,1,4,5
"3880",733333,1,4,5
"3881",2809333,2,1,3
"3882",679032,2,4,4
"3883",679032,2,4,4
"3884",231875,1,3,5
"3885",231875,1,3,5
"3886",485000,1,2,6
"3887",485000,1,2,6
"3888",559896,9,2,6
"3889",559896,9,2,6
"3890",559896,9,2,6
"3891",559896,9,2,6
"3892",244313,3,4,8
"3893",244313,3,4,8
"3894",244313,3,4,8
"3895",244313,3,4,8
"3896",244313,3,4,8
"3897",360260,1,1,10
"3898",360260,1,1,10
"3899",360260,1,1,10
"3900",360260,1,1,10
"3901",679579,2,4,4
"3902",679579,2,4,4
"3903",1258333,3,1,4
"3904",113652,1,3,6
"3905",113652,1,3,6
"3906",113652,1,3,6
"3907",113652,1,3,6
"3908",1027500,1,1,4
"3909",203521,3,2,6
"3910",203521,3,2,6
"3911",203521,3,2,6
"3912",203521,3,2,6
"3913",215546,2,2,4
"3914",215546,2,2,4
"3915",215546,2,2,4
"3916",537292,3,3,6
"3917",537292,3,3,6
"3918",185653,10,1,7
"3919",185653,10,1,7
"3920",185653,10,1,7
"3921",185653,10,1,7
"3922",337194,1,2,5
"3923",337194,1,2,5
"3924",574500,1,2,7
"3925",574500,1,2,7
"3926",127690,1,3,5
"3927",127690,1,3,5
"3928",421389,1,3,4
"3929",421389,1,3,4
"3930",421389,1,3,4
"3931",425028,1,0,4
"3932",188539,1,2,4
"3933",188539,1,2,4
"3934",188539,1,2,4
"3935",146068,3,2,5
"3936",146068,3,2,5
"3937",146068,3,2,5
"3938",146068,3,2,5
"3939",445000,9,1,5
"3940",36671,2,1,4
"3941",36671,2,1,4
"3942",36671,2,1,4
"3943",1061667,1,2,5
"3944",1061667,1,2,5
"3945",1061667,1,2,5
"3946",166729,1,1,16
"3947",166729,1,1,16
"3948",297084,3,2,7
"3949",297084,3,2,7
"3950",294384,1,3,7
"3951",294384,1,3,7
"3952",294384,1,3,7
"3953",294384,1,3,7
"3954",294384,1,3,7
"3955",310833,2,1,10
"3956",310833,2,1,10
"3957",310833,2,1,10
"3958",310833,2,1,10
"3959",349574,2,2,9
"3960",349574,2,2,9
"3961",349574,2,2,9
"3962",349574,2,2,9
"3963",470000,3,1,6
"3964",247619,1,3,8
"3965",247619,1,3,8
"3966",247619,1,3,8
"3967",247619,1,3,8
"3968",301511,3,99,8
"3969",301511,3,99,8
"3970",301511,3,99,8
"3971",301511,3,99,8
"3972",124000,3,2,6
"3973",124000,3,2,6
"3974",124000,3,2,6
"3975",152084,2,3,18
"3976",152084,2,3,18
"3977",152084,2,3,18
"3978",152084,2,3,18
"3979",226102,1,3,17
"3980",226102,1,3,17
"3981",226102,1,3,17
"3982",226102,1,3,17
"3983",429584,2,3,4
"3984",429584,2,3,4
"3985",550000,1,2,5
"3986",550000,1,2,5
"3987",550000,1,2,5
"3988",652500,2,99,5
"3989",652500,2,99,5
"3990",194584,3,2,3
"3991",194584,3,2,3
"3992",350000,2,3,3
"3993",336578,3,99,3
"3994",336578,3,99,3
"3995",357167,2,1,6
"3996",357167,2,1,6
"3997",357167,2,1,6
"3998",6e+05,3,2,3
"3999",6e+05,3,2,3
"4000",470000,1,2,3
"4001",470000,1,2,3
"4002",243056,2,7,12
"4003",243056,2,7,12
"4004",243056,2,7,12
"4005",180655,3,2,5
"4006",180655,3,2,5
"4007",180655,3,2,5
"4008",198861,1,2,4
"4009",198861,1,2,4
"4010",198861,1,2,4
"4011",501576,1,4,9
"4012",501576,1,4,9
"4013",501576,1,4,9
"4014",501576,1,4,9
"4015",501576,1,4,9
"4016",409096,9,99,9
"4017",409096,9,99,9
"4018",409096,9,99,9
"4019",409096,9,99,9
"4020",326066,1,1,7
"4021",326066,1,1,7
"4022",574444,3,2,4
"4023",574444,3,2,4
"4024",574444,3,2,4
"4025",2e+05,2,1,4
"4026",73334,2,2,3
"4027",73334,2,2,3
"4028",452750,2,1,3
"4029",470687,1,5,6
"4030",470687,1,5,6
"4031",392292,2,99,6
"4032",392292,2,99,6
"4033",226195,1,3,6
"4034",226195,1,3,6
"4035",226195,1,3,6
"4036",250000,2,1,4
"4037",250000,2,1,4
"4038",262060,1,3,7
"4039",262060,1,3,7
"4040",262060,1,3,7
"4041",262060,1,3,7
"4042",262060,1,3,7
"4043",604167,1,1,4
"4044",604167,1,1,4
"4045",890542,3,3,6
"4046",890542,3,3,6
"4047",890542,3,3,6
"4048",890542,3,3,6
"4049",223534,1,2,5
"4050",223534,1,2,5
"4051",223534,1,2,5
"4052",280000,1,2,7
"4053",280000,1,2,7
"4054",280000,1,2,7
"4055",377917,3,99,7
"4056",377917,3,99,7
"4057",340845,1,2,6
"4058",340845,1,2,6
"4059",237500,1,2,6
"4060",237500,1,2,6
"4061",289649,1,1,2
"4062",93829,2,5,8
"4063",93829,2,5,8
"4064",93829,2,5,8
"4065",262137,1,3,6
"4066",262137,1,3,6
"4067",225005,1,1,4
"4068",225005,1,1,4
"4069",454750,3,99,4
"4070",454750,3,99,4
"4071",253187,1,1,6
"4072",253187,1,1,6
"4073",358750,1,3,6
"4074",358750,1,3,6
"4075",219328,1,99,6
"4076",219328,1,99,6
"4077",219328,1,99,6
"4078",219328,1,99,6
"4079",225000,1,2,4
"4080",225000,1,2,4
"4081",1e+05,3,1,7
"4082",1e+05,3,1,7
"4083",182402,9,2,7
"4084",182402,9,2,7
"4085",182402,9,2,7
"4086",182402,9,2,7
"4087",576666,1,1,2
"4088",2070417,3,2,4
"4089",2070417,3,2,4
"4090",467917,1,1,5
"4091",467917,1,1,5
"4092",221203,3,99,5
"4093",221203,3,99,5
"4094",221203,3,99,5
"4095",171069,1,2,4
"4096",171069,1,2,4
"4097",171069,1,2,4
"4098",150000,2,1,4
"4099",2030051,1,4,5
"4100",2030051,1,4,5
"4101",1705417,2,1,3
"4102",1705417,2,1,3
"4103",470000,3,1,3
"4104",829581,1,2,4
"4105",829581,1,2,4
"4106",1365000,2,1,5
"4107",609245,1,3,4
"4108",329149,1,2,7
"4109",329149,1,2,7
"4110",329149,1,2,7
"4111",22500,2,99,7
"4112",22500,2,99,7
"4113",144409,2,1,8
"4114",144409,2,1,8
"4115",144409,2,1,8
"4116",144409,2,1,8
"4117",181068,1,99,8
"4118",181068,1,99,8
"4119",181068,1,99,8
"4120",181068,1,99,8
"4121",1458333,1,4,5
"4122",813503,1,2,5
"4123",813503,1,2,5
"4124",813503,1,2,5
"4125",671250,1,3,3
"4126",671250,1,3,3
"4127",333333,2,1,3
"4128",260000,2,2,3
"4129",260000,2,2,3
"4130",1325000,3,1,2
"4131",537251,3,2,6
"4132",537251,3,2,6
"4133",537251,3,2,6
"4134",537251,3,2,6
"4135",810000,1,1,5
"4136",302500,1,1,6
"4137",302500,1,1,6
"4138",302500,1,1,6
"4139",302500,1,1,6
"4140",351520,1,3,5
"4141",351520,1,3,5
"4142",410000,1,1,3
"4143",254167,2,1,3
"4144",254167,2,1,3
"4145",182917,1,3,6
"4146",182917,1,3,6
"4147",182917,1,3,6
"4148",182917,1,3,6
"4149",126278,2,1,5
"4150",126278,2,1,5
"4151",126278,2,1,5
"4152",209251,3,2,7
"4153",209251,3,2,7
"4154",209251,3,2,7
"4155",169386,2,1,6
"4156",169386,2,1,6
"4157",190000,2,2,5
"4158",190000,2,2,5
"4159",256592,1,2,12
"4160",256592,1,2,12
"4161",256592,1,2,12
"4162",256592,1,2,12
"4163",256592,1,2,12
"4164",256592,1,2,12
"4165",256592,1,2,12
"4166",125000,3,3,6
"4167",125000,3,3,6
"4168",125000,3,3,6
"4169",125000,3,3,6
"4170",675712,1,2,4
"4171",209598,3,99,4
"4172",209598,3,99,4
"4173",209598,3,99,4
"4174",126842,1,4,12
"4175",126842,1,4,12
"4176",126842,1,4,12
"4177",126842,1,4,12
"4178",126842,1,4,12
"4179",126842,1,4,12
"4180",386000,9,2,6
"4181",386000,9,2,6
"4182",215750,1,1,5
"4183",215750,1,1,5
"4184",163270,2,1,6
"4185",163270,2,1,6
"4186",163270,2,1,6
"4187",163270,2,1,6
"4188",163270,2,1,6
"4189",553694,3,2,6
"4190",553694,3,2,6
"4191",553694,3,2,6
"4192",115000,3,2,7
"4193",115000,3,2,7
"4194",115000,3,2,7
"4195",115000,3,2,7
"4196",297771,3,3,6
"4197",297771,3,3,6
"4198",365374,1,3,3
"4199",365374,1,3,3
"4200",289814,3,0,3
"4201",411667,1,2,8
"4202",411667,1,2,8
"4203",236552,1,99,8
"4204",236552,1,99,8
"4205",236552,1,99,8
"4206",236552,1,99,8
"4207",236552,1,99,8
"4208",236552,1,99,8
"4209",534599,3,2,8
"4210",534599,3,2,8
"4211",305000,1,3,5
"4212",305000,1,3,5
"4213",305000,1,3,5
"4214",305000,1,3,5
"4215",3e+05,2,1,3
"4216",164167,1,3,6
"4217",164167,1,3,6
"4218",164167,1,3,6
"4219",164167,1,3,6
"4220",575806,2,2,4
"4221",575806,2,2,4
"4222",575806,2,2,4
"4223",151292,10,3,11
"4224",151292,10,3,11
"4225",453099,1,2,7
"4226",453099,1,2,7
"4227",453099,1,2,7
"4228",174282,1,3,6
"4229",174282,1,3,6
"4230",174282,1,3,6
"4231",174282,1,3,6
"4232",322490,9,2,5
"4233",322490,9,2,5
"4234",125278,2,1,4
"4235",125278,2,1,4
"4236",125278,2,1,4
"4237",183828,11,2,10
"4238",183828,11,2,10
"4239",262644,2,2,6
"4240",262644,2,2,6
"4241",262644,2,2,6
"4242",262644,2,2,6
"4243",238740,1,99,6
"4244",238740,1,99,6
"4245",639084,1,1,4
"4246",639084,1,1,4
"4247",1100000,2,1,3
"4248",1200000,2,1,3
"4249",1071667,2,1,6
"4250",1071667,2,1,6
"4251",1138000,2,2,2
"4252",1295833,2,1,2
"4253",535000,2,1,3
"4254",1800000,1,2,3
"4255",1800000,1,2,3
"4256",230917,2,3,3
"4257",230917,2,3,3
"4258",1850000,2,4,5
"4259",4e+05,2,1,7
"4260",727818,1,5,4
"4261",727818,1,5,4
"4262",617143,1,1,4
"4263",617143,1,1,4
"4264",563815,1,2,7
"4265",563815,1,2,7
"4266",556629,1,3,3
"4267",1803750,1,1,6
"4268",860833,2,1,3
"4269",954000,1,1,5
"4270",331000,1,1,5
"4271",331000,1,1,5
"4272",67486,2,2,9
"4273",67486,2,2,9
"4274",67486,2,2,9
"4275",67486,2,2,9
"4276",67486,2,2,9
"4277",244670,1,4,8
"4278",244670,1,4,8
"4279",244670,1,4,8
"4280",244670,1,4,8
"4281",80966,1,2,5
"4282",80966,1,2,5
"4283",80966,1,2,5
"4284",80966,1,2,5
"4285",2e+05,2,1,8
"4286",137806,2,2,6
"4287",137806,2,2,6
"4288",137806,2,2,6
"4289",264333,2,3,7
"4290",264333,2,3,7
"4291",264333,2,3,7
"4292",260000,9,1,5
"4293",260000,9,1,5
"4294",529861,1,4,7
"4295",529861,1,4,7
"4296",529861,1,4,7
"4297",125417,1,99,7
"4298",125417,1,99,7
"4299",125417,1,99,7
"4300",125417,1,99,7
"4301",118611,2,2,4
"4302",118611,2,2,4
"4303",118611,2,2,4
"4304",545000,1,2,6
"4305",545000,1,2,6
"4306",545000,1,2,6
"4307",451389,3,99,6
"4308",451389,3,99,6
"4309",451389,3,99,6
"4310",171667,9,2,5
"4311",171667,9,2,5
"4312",171667,9,2,5
"4313",171667,9,2,5
"4314",212396,2,3,5
"4315",212396,2,3,5
"4316",212396,2,3,5
"4317",212396,2,3,5
"4318",225000,2,1,8
"4319",225000,2,1,8
"4320",1686042,1,2,3
"4321",1686042,1,2,3
"4322",215778,2,1,9
"4323",215778,2,1,9
"4324",215778,2,1,9
"4325",224583,2,1,11
"4326",224583,2,1,11
"4327",224583,2,1,11
"4328",170421,2,1,5
"4329",170421,2,1,5
"4330",192333,9,1,9
"4331",192333,9,1,9
"4332",192333,9,1,9
"4333",105806,3,1,7
"4334",105806,3,1,7
"4335",105806,3,1,7
"4336",987250,3,2,2
"4337",141631,9,2,9
"4338",141631,9,2,9
"4339",141631,9,2,9
"4340",141631,9,2,9
"4341",570500,2,1,5
"4342",127028,2,99,5
"4343",127028,2,99,5
"4344",127028,2,99,5
"4345",444902,2,3,7
"4346",444902,2,3,7
